Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5
28088;CHATEAUDUN;28200;CHATEAUDUN;
28101;CIVRY;28200;CIVRY;
28106;CONIE MOLITARD;28200;CONIE MOLITARD;
28132;DONNEMAIN ST MAMES;28200;DONNEMAIN ST MAMES;
28198;JALLANS;28200;JALLANS;
28205;LANNERAY;28200;LANNERAY;
28211;LOGRON;28200;LOGRON;
28224;LUTZ EN DUNOIS;28200;LUTZ EN DUNOIS;
28233;MARBOUE;28200;MARBOUE;
28256;MOLEANS;28200;MOLEANS;
28295;OZOIR LE BREUIL;28200;OZOIR LE BREUIL;
28329;ST CHRISTOPHE;28200;ST CHRISTOPHE;
28330;ST CLOUD EN DUNOIS;28200;ST CLOUD EN DUNOIS;
28334;ST DENIS LES PONTS;28200;ST DENIS LES PONTS;
28389;THIVILLE;28200;THIVILLE;
28410;VILLAMPUY;28200;VILLAMPUY;
28040;BILLANCELLES;28190;BILLANCELLES;
28099;CHUISNES;28190;CHUISNES;
28116;COURVILLE SUR EURE;28190;COURVILLE SUR EURE;
28128;DANGERS;28190;DANGERS;
28148;LE FAVRIL;28190;LE FAVRIL;
28154;FONTAINE LA GUYON;28190;FONTAINE LA GUYON;
28167;FRUNCE;28190;FRUNCE;
28203;LANDELLES;28190;LANDELLES;
28254;MITTAINVILLIERS VERIGNY;28190;MITTAINVILLIERS VERIGNY;
28254;MITTAINVILLIERS VERIGNY;28190;MITTAINVILLIERS VERIGNY;VERIGNY
28290;ORROUER;28190;ORROUER;
28302;PONTGOUIN;28190;PONTGOUIN;
28324;ST ARNOULT DES BOIS;28190;ST ARNOULT DES BOIS;
28337;ST GEORGES SUR EURE;28190;ST GEORGES SUR EURE;
28339;ST GERMAIN LE GAILLARD;28190;ST GERMAIN LE GAILLARD;
28350;ST LUPERCE;28190;ST LUPERCE;
28414;VILLEBON;28190;VILLEBON;
28008;ARDELLES;28170;ARDELLES;
28053;LE BOULLAY LES DEUX EGLISES;28170;LE BOULLAY LES DEUX EGLISES;
28089;CHATEAUNEUF EN THYMERAIS;28170;CHATEAUNEUF EN THYMERAIS;
28147;FAVIERES;28170;FAVIERES;
28155;FONTAINE LES RIBOUTS;28170;FONTAINE LES RIBOUTS;
28226;MAILLEBOIS;28170;MAILLEBOIS;BLEVY
28226;MAILLEBOIS;28170;MAILLEBOIS;
28226;MAILLEBOIS;28170;MAILLEBOIS;DAMPIERRE SUR BLEVY
28312;PUISEUX;28170;PUISEUX;
28323;ST ANGE ET TORCAY;28170;ST ANGE ET TORCAY;
28341;ST JEAN DE REBERVILLIERS;28170;ST JEAN DE REBERVILLIERS;
28351;ST MAIXME HAUTERIVE;28170;ST MAIXME HAUTERIVE;
28360;ST SAUVEUR MARVILLE;28170;ST SAUVEUR MARVILLE;
28360;ST SAUVEUR MARVILLE;28170;ST SAUVEUR MARVILLE;MARVILLE LES BOIS
28374;SERAZEREUX;28170;SERAZEREUX;
28386;THIMERT GATELLES;28170;THIMERT GATELLES;
28386;THIMERT GATELLES;28170;THIMERT GATELLES;GATELLES
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;ECUBLE
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;CHENE CHENU
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;THEUVY ACHERES
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;GIRONVILLE ET NEUVILLE
28393;TREMBLAY LES VILLAGES;28170;TREMBLAY LES VILLAGES;ST CHERON DES CHAMPS
28061;BROU;28160;BROU;
28066;BULLOU;28160;BULLOU;
28123;DAMPIERRE SOUS BROU;28160;DAMPIERRE SOUS BROU;
28127;DANGEAU;28160;DANGEAU;
28161;FRAZE;28160;FRAZE;
28182;GOHORY;28160;GOHORY;
28250;MEZIERES AU PERCHE;28160;MEZIERES AU PERCHE;
28272;MOTTEREAU;28160;MOTTEREAU;
28273;MOULHARD;28160;MOULHARD;
28398;UNVERRE;28160;UNVERRE;
28424;YEVRES;28160;YEVRES;
28004;ALLONNES;28150;ALLONNES;
28032;BEAUVILLIERS;28150;BEAUVILLIERS;
28047;BOISVILLE LA ST PERE;28150;BOISVILLE LA ST PERE;
28049;BONCE;28150;BONCE;
28215;LOUVILLE LA CHENARD;28150;LOUVILLE LA CHENARD;
28274;MOUTIERS;28150;MOUTIERS;
28291;OUARVILLE;28150;OUARVILLE;
28304;PRASVILLE;28150;PRASVILLE;
28313;RECLAINVILLE;28150;RECLAINVILLE;
28383;THEUVILLE;28150;THEUVILLE;PEZY
28406;EOLE EN BEAUCE;28150;EOLE EN BEAUCE;BAIGNOLET
28406;EOLE EN BEAUCE;28150;EOLE EN BEAUCE;VIABON
28406;EOLE EN BEAUCE;28150;EOLE EN BEAUCE;FAINS LA FOLIE
28411;VILLARS;28150;VILLARS;
28412;VILLEAU;28150;VILLEAU;
28422;LES VILLAGES VOVEENS;28150;LES VILLAGES VOVEENS;VILLENEUVE ST NICOLAS
28422;LES VILLAGES VOVEENS;28150;LES VILLAGES VOVEENS;VOVES
28422;LES VILLAGES VOVEENS;28150;LES VILLAGES VOVEENS;MONTAINVILLE
28422;LES VILLAGES VOVEENS;28150;LES VILLAGES VOVEENS;ROUVRAY ST FLORENTIN
28426;YMONVILLE;28150;YMONVILLE;
28019;BAIGNEAUX;28140;BAIGNEAUX;
28028;BAZOCHES EN DUNOIS;28140;BAZOCHES EN DUNOIS;
28029;BAZOCHES LES HAUTES;28140;BAZOCHES LES HAUTES;
28108;CORMAINVILLE;28140;CORMAINVILLE;
28114;COURBEHAYE;28140;COURBEHAYE;
28121;DAMBRON;28140;DAMBRON;
28157;FONTENAY SUR CONIE;28140;FONTENAY SUR CONIE;
28190;GUILLONVILLE;28140;GUILLONVILLE;
28212;LOIGNY LA BATAILLE;28140;LOIGNY LA BATAILLE;
28221;LUMEAU;28140;LUMEAU;
28283;NOTTONVILLE;28140;NOTTONVILLE;
28287;ORGERES EN BEAUCE;28140;ORGERES EN BEAUCE;
28296;PERONVILLE;28140;PERONVILLE;
28303;POUPRY;28140;POUPRY;
28382;TERMINIERS;28140;TERMINIERS;
28390;TILLAY LE PENEUX;28140;TILLAY LE PENEUX;
28400;VARIZE;28140;VARIZE;
28406;EOLE EN BEAUCE;28140;EOLE EN BEAUCE;GERMIGNONVILLE
28052;BOUGLAINVAL;28130;BOUGLAINVAL;
28084;CHARTAINVILLIERS;28130;CHARTAINVILLIERS;
28191;HANCHES;28130;HANCHES;
28195;HOUX;28130;HOUX;
28227;MAINTENON;28130;MAINTENON;
28249;MEVOISINS;28130;MEVOISINS;
28298;PIERRES;28130;PIERRES;
28352;ST MARTIN DE NIGELLES;28130;ST MARTIN DE NIGELLES;
28357;ST PIAT;28130;ST PIAT;
28379;SOULAIRES;28130;SOULAIRES;
28417;VILLIERS LE MORHIER;28130;VILLIERS LE MORHIER;
28423;YERMENONVILLE;28130;YERMENONVILLE;
28021;BAILLEAU LE PIN;28120;BAILLEAU LE PIN;
28041;BLANDAINVILLE;28120;BLANDAINVILLE;
28067;CERNAY;28120;CERNAY;
28081;CHARONVILLE;28120;CHARONVILLE;
28091;LES CHATELLIERS NOTRE DAME;28120;LES CHATELLIERS NOTRE DAME;
28095;CHAUFFOURS;28120;CHAUFFOURS;
28139;EPEAUTROLLES;28120;EPEAUTROLLES;
28141;ERMENONVILLE LA GRANDE;28120;ERMENONVILLE LA GRANDE;
28142;ERMENONVILLE LA PETITE;28120;ERMENONVILLE LA PETITE;
28196;ILLIERS COMBRAY;28120;ILLIERS COMBRAY;
28225;MAGNY;28120;MAGNY;
28234;MARCHEVILLE;28120;MARCHEVILLE;
28242;MEREGLISE;28120;MEREGLISE;
28245;MESLAY LE GRENET;28120;MESLAY LE GRENET;
28261;MONTIGNY LE CHARTIF;28120;MONTIGNY LE CHARTIF;
28281;NOGENT SUR EURE;28120;NOGENT SUR EURE;
28282;NONVILLIERS GRANDHOUX;28120;NONVILLIERS GRANDHOUX;
28286;OLLE;28120;OLLE;
28326;ST AVIT LES GUESPIERES;28120;ST AVIT LES GUESPIERES;
28336;ST EMAN;28120;ST EMAN;
28365;SANDARVILLE;28120;SANDARVILLE;
28409;VIEUVICQ;28120;VIEUVICQ;
28218;LUCE;28110;LUCE;
28134;DREUX;28100;DREUX;
28085;CHARTRES;28000;CHARTRES;
27150;LA CHAPELLE REANVILLE;27950;LA CHAPELLE REANVILLE;
27336;LA HEUNIERE;27950;LA HEUNIERE;
27399;MERCEY;27950;MERCEY;
27525;STE COLOMBE PRES VERNON;27950;STE COLOMBE PRES VERNON;
27554;ST JUST;27950;ST JUST;
27562;ST MARCEL;27950;ST MARCEL;
27588;ST PIERRE D AUTILS;27950;ST PIERRE D AUTILS;
27612;ST VINCENT DES BOIS;27950;ST VINCENT DES BOIS;
27694;VILLEZ SOUS BAILLEUL;27950;VILLEZ SOUS BAILLEUL;
27022;LE VAL D HAZEY;27940;LE VAL D HAZEY;AUBEVOYE
27180;COURCELLES SUR SEINE;27940;COURCELLES SUR SEINE;
27440;NOTRE DAME DE L ISLE;27940;NOTRE DAME DE L ISLE;
27473;PORT MORT;27940;PORT MORT;
27676;VENABLES;27940;VENABLES;
27691;VILLERS SUR LE ROULE;27940;VILLERS SUR LE ROULE;
27017;ANGERVILLE LA CAMPAGNE;27930;ANGERVILLE LA CAMPAGNE;
27031;AVIRON;27930;AVIRON;
27033;BACQUEPUIS;27930;BACQUEPUIS;
27099;LE BOULAY MORIN;27930;LE BOULAY MORIN;
27118;BROSVILLE;27930;BROSVILLE;
27147;LA CHAPELLE DU BOIS DES FAULX;27930;LA CHAPELLE DU BOIS DES FAULX;
27158;CIERREY;27930;CIERREY;
27200;DARDEZ;27930;DARDEZ;
27216;EMALLEVILLE;27930;EMALLEVILLE;
27234;FAUVILLE;27930;FAUVILLE;
27280;GAUCIEL;27930;GAUCIEL;
27282;GAUVILLE LA CAMPAGNE;27930;GAUVILLE LA CAMPAGNE;
27299;GRAVIGNY;27930;GRAVIGNY;
27306;GUICHAINVILLE;27930;GUICHAINVILLE;
27347;HUEST;27930;HUEST;
27353;IRREVILLE;27930;IRREVILLE;
27401;LE MESNIL FUGUET;27930;LE MESNIL FUGUET;
27410;MISEREY;27930;MISEREY;
27439;NORMANVILLE;27930;NORMANVILLE;
27489;REUILLY;27930;REUILLY;
27504;SACQUENVILLE;27930;SACQUENVILLE;
27546;ST GERMAIN DES ANGLES;27930;ST GERMAIN DES ANGLES;
27560;ST LUC;27930;ST LUC;
27570;ST MARTIN LA CAMPAGNE;27930;ST MARTIN LA CAMPAGNE;
27611;ST VIGOR;27930;ST VIGOR;
27615;SASSEY;27930;SASSEY;
27652;TOURNEVILLE;27930;TOURNEVILLE;
27659;LA TRINITE;27930;LA TRINITE;
27684;LE VIEIL EVREUX;27930;LE VIEIL EVREUX;
27539;ST ETIENNE SOUS BAILLEUL;27920;ST ETIENNE SOUS BAILLEUL;
27589;ST PIERRE DE BAILLEUL;27920;ST PIERRE DE BAILLEUL;
27338;LES HOGUES;27910;LES HOGUES;
27366;LETTEGUIVES;27910;LETTEGUIVES;
27453;PERRIERS SUR ANDELLE;27910;PERRIERS SUR ANDELLE;
27454;PERRUEL;27910;PERRUEL;
27488;RENNEVILLE;27910;RENNEVILLE;
27672;VASCOEUIL;27910;VASCOEUIL;
27432;LA NEUVILLE DU BOSC;27890;LA NEUVILLE DU BOSC;
27682;VESLY;27870;VESLY;
27333;HEUDICOURT;27860;HEUDICOURT;
27396;MENESQUEVILLE;27850;MENESQUEVILLE;
27426;NEAUFLES ST MARTIN;27830;NEAUFLES ST MARTIN;
27019;ARMENTIERES SUR AVRE;27820;ARMENTIERES SUR AVRE;
27155;CHENNEBRUN;27820;CHENNEBRUN;
27521;ST CHRISTOPHE SUR AVRE;27820;ST CHRISTOPHE SUR AVRE;
27391;MARCILLY SUR EURE;27810;MARCILLY SUR EURE;
27001;ACLOU;27800;ACLOU;
27052;LE BEC HELLOUIN;27800;LE BEC HELLOUIN;
27061;BERTHOUVILLE;27800;BERTHOUVILLE;
27074;BOISNEY;27800;BOISNEY;
27095;BOSROBERT;27800;BOSROBERT;
27113;BRETIGNY;27800;BRETIGNY;
27116;BRIONNE;27800;BRIONNE;
27125;CALLEVILLE;27800;CALLEVILLE;
27266;FRANQUEVILLE;27800;FRANQUEVILLE;
27311;HARCOURT;27800;HARCOURT;
27318;LA HAYE DE CALLEVILLE;27800;LA HAYE DE CALLEVILLE;
27325;HECMANVILLE;27800;HECMANVILLE;
27371;LIVET SUR AUTHOU;27800;LIVET SUR AUTHOU;
27380;MALLEVILLE SUR LE BEC;27800;MALLEVILLE SUR LE BEC;
27418;MORSAN;27800;MORSAN;
27433;NEUVILLE SUR AUTHOU;27800;NEUVILLE SUR AUTHOU;
27441;NOTRE DAME D EPINE;27800;NOTRE DAME D EPINE;
27527;ST CYR DE SALERNE;27800;ST CYR DE SALERNE;
27536;ST ELOI DE FOURQUES;27800;ST ELOI DE FOURQUES;
27584;ST PAUL DE FOURQUES;27800;ST PAUL DE FOURQUES;
27592;ST PIERRE DE SALERNE;27800;ST PIERRE DE SALERNE;
27609;ST VICTOR D EPINE;27800;ST VICTOR D EPINE;
27630;THIBOUVILLE;27800;THIBOUVILLE;
27496;ROSAY SUR LIEURE;27790;ROSAY SUR LIEURE;
27278;GARENNES SUR EURE;27780;GARENNES SUR EURE;
27350;ILLIERS L EVEQUE;27770;ILLIERS L EVEQUE;
27240;LA FERRIERE SUR RISLE;27760;LA FERRIERE SUR RISLE;
27183;LA COUTURE BOUSSEY;27750;LA COUTURE BOUSSEY;
27474;POSES;27740;POSES;
27119;BUEIL;27730;BUEIL;
27220;EPIEDS;27730;EPIEDS;
27429;NEUILLY;27730;NEUILLY;
27199;DANGU;27720;DANGU;
27304;GUERNY;27720;GUERNY;
27445;NOYERS;27720;NOYERS;
27543;ST GEORGES MOTEL;27710;ST GEORGES MOTEL;
27016;LES ANDELYS;27700;LES ANDELYS;
27058;BERNIERES SUR SEINE;27700;BERNIERES SUR SEINE;
27097;BOUAFLES;27700;BOUAFLES;
27175;CORNY;27700;CORNY;
27194;CUVERVILLE;27700;CUVERVILLE;
27270;FRESNE L ARCHEVEQUE;27700;FRESNE L ARCHEVEQUE;
27307;GUISENIERS;27700;GUISENIERS;
27315;HARQUENCY;27700;HARQUENCY;
27329;HENNEZIS;27700;HENNEZIS;
27337;HEUQUEVILLE;27700;HEUQUEVILLE;
27495;LA ROQUETTE;27700;LA ROQUETTE;
27635;LE THUIT;27700;LE THUIT;
27647;TOSNY;27700;TOSNY;
27683;VEZILLON;27700;VEZILLON;
27365;LERY;27690;LERY;
27388;MARAIS VERNIER;27680;MARAIS VERNIER;
27485;QUILLEBEUF SUR SEINE;27680;QUILLEBEUF SUR SEINE;
27518;ST AUBIN SUR QUILLEBEUF;27680;ST AUBIN SUR QUILLEBEUF;
27577;STE OPPORTUNE LA MARE;27680;STE OPPORTUNE LA MARE;
27581;ST OUEN DES CHAMPS;27680;ST OUEN DES CHAMPS;
27601;ST SAMSON DE LA ROQUE;27680;ST SAMSON DE LA ROQUE;
27607;ST THURIEN;27680;ST THURIEN;
27665;TROUVILLE LA HAULE;27680;TROUVILLE LA HAULE;
27686;VIEUX PORT;27680;VIEUX PORT;
27090;LE BOSC ROGER EN ROUMOIS;27670;LE BOSC ROGER EN ROUMOIS;
27093;BOSNORMAND;27670;BOSNORMAND;
27582;ST OUEN DU TILLEUL;27670;ST OUEN DU TILLEUL;
27059;BERNOUVILLE;27660;BERNOUVILLE;
27067;BEZU ST ELOI;27660;BEZU ST ELOI;
27376;LOUYE;27650;LOUYE;
27406;MESNIL SUR L ESTREE;27650;MESNIL SUR L ESTREE;
27423;MUZY;27650;MUZY;
27114;BREUILPONT;27640;BREUILPONT;
27400;MEREY;27640;MEREY;
27696;VILLIERS EN DESOEUVRE;27640;VILLIERS EN DESOEUVRE;
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;DAMPSMESNIL
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;FOURGES
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;CIVIERES
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;BERTHENONVILLE
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;BUS ST REMY
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;FOURS EN VEXIN
27213;VEXIN SUR EPTE;27630;VEXIN SUR EPTE;ECOS
27331;HEUBECOURT HARICOURT;27630;HEUBECOURT HARICOURT;HEUBECOURT
27331;HEUBECOURT HARICOURT;27630;HEUBECOURT HARICOURT;HARICOURT
27331;HEUBECOURT HARICOURT;27630;HEUBECOURT HARICOURT;
27072;BOIS JEROME ST OUEN;27620;BOIS JEROME ST OUEN;
27279;GASNY;27620;GASNY;
27285;GIVERNY;27620;GIVERNY;
27540;STE GENEVIEVE LES GASNY;27620;STE GENEVIEVE LES GASNY;
27493;ROMILLY SUR ANDELLE;27610;ROMILLY SUR ANDELLE;
27005;AILLY;27600;AILLY;
27022;LE VAL D HAZEY;27600;LE VAL D HAZEY;VIEUX VILLEZ
27022;LE VAL D HAZEY;27600;LE VAL D HAZEY;STE BARBE SUR GAILLON
27142;CHAMPENARD;27600;CHAMPENARD;
27249;FONTAINE BELLENGER;27600;FONTAINE BELLENGER;
27275;GAILLON;27600;GAILLON;
27332;HEUDEBOUVILLE;27600;HEUDEBOUVILLE;
27517;ST AUBIN SUR GAILLON;27600;ST AUBIN SUR GAILLON;
27553;ST JULIEN DE LA LIEGUE;27600;ST JULIEN DE LA LIEGUE;
27599;ST PIERRE LA GARENNE;27600;ST PIERRE LA GARENNE;
27458;PITRES;27590;PITRES;
27108;BOURTH;27580;BOURTH;
27137;CHAISE DIEU DU THEIL;27580;CHAISE DIEU DU THEIL;
27291;GOURNAY LE GUERIN;27580;GOURNAY LE GUERIN;
27002;ACON;27570;ACON;
27115;BREUX SUR AVRE;27570;BREUX SUR AVRE;
27341;L HOSMES;27570;L HOSMES;
27643;TILLIERES SUR AVRE;27570;TILLIERES SUR AVRE;
27222;EPREVILLE EN LIEUVIN;27560;EPREVILLE EN LIEUVIN;
27286;GIVERVILLE;27560;GIVERVILLE;
27367;LIEUREY;27560;LIEUREY;
27434;NOARDS;27560;NOARDS;
27435;LA NOE POULAIN;27560;LA NOE POULAIN;
27475;LA POTERIE MATHIEU;27560;LA POTERIE MATHIEU;
27541;ST GEORGES DU MESNIL;27560;ST GEORGES DU MESNIL;
27551;ST JEAN DE LA LEQUERAYE;27560;ST JEAN DE LA LEQUERAYE;
27603;ST SIMEON;27560;ST SIMEON;
27253;FONTAINE LA SORET;27550;FONTAINE LA SORET;
27425;NASSANDRES;27550;NASSANDRES;
27355;IVRY LA BATAILLE;27540;IVRY LA BATAILLE;
27193;CROTH;27530;CROTH;
27230;EZY SUR EURE;27530;EZY SUR EURE;
27062;BERVILLE EN ROUMOIS;27520;BERVILLE EN ROUMOIS;
27077;BOISSEY LE CHATEL;27520;BOISSEY LE CHATEL;
27089;BOSC RENOULT EN ROUMOIS;27520;BOSC RENOULT EN ROUMOIS;
27092;BOSGUERARD DE MARCOUVILLE;27520;BOSGUERARD DE MARCOUVILLE;
27105;GRAND BOURGTHEROULDE;27520;GRAND BOURGTHEROULDE;BOSCHERVILLE
27105;GRAND BOURGTHEROULDE;27520;GRAND BOURGTHEROULDE;THUIT HEBERT
27105;GRAND BOURGTHEROULDE;27520;GRAND BOURGTHEROULDE;BOSC BENARD COMMIN
27105;GRAND BOURGTHEROULDE;27520;GRAND BOURGTHEROULDE;BOURGTHEROULDE INFREVILLE
27105;GRAND BOURGTHEROULDE;27520;GRAND BOURGTHEROULDE;INFREVILLE
27531;ST DENIS DES MONTS;27520;ST DENIS DES MONTS;
27558;ST LEGER DU GENNETEY;27520;ST LEGER DU GENNETEY;
27586;ST PHILBERT SUR BOISSEY;27520;ST PHILBERT SUR BOISSEY;
27626;THEILLEMENT;27520;THEILLEMENT;
27699;VOISCREVILLE;27520;VOISCREVILLE;
27213;VEXIN SUR EPTE;27510;VEXIN SUR EPTE;FORET LA FOLIE
27213;VEXIN SUR EPTE;27510;VEXIN SUR EPTE;FONTENAY EN VEXIN
27213;VEXIN SUR EPTE;27510;VEXIN SUR EPTE;TOURNY
27213;VEXIN SUR EPTE;27510;VEXIN SUR EPTE;GUITRY
27213;VEXIN SUR EPTE;27510;VEXIN SUR EPTE;PANILLEUSE
27408;MEZIERES EN VEXIN;27510;MEZIERES EN VEXIN;
27477;PRESSAGNY L ORGUEILLEUX;27510;PRESSAGNY L ORGUEILLEUX;
27644;TILLY;27510;TILLY;
27006;AIZIER;27500;AIZIER;
27101;BOUQUELON;27500;BOUQUELON;
27107;BOURNEVILLE STE CROIX;27500;BOURNEVILLE STE CROIX;
27107;BOURNEVILLE STE CROIX;27500;BOURNEVILLE STE CROIX;STE CROIX SUR AIZIER
27126;CAMPIGNY;27500;CAMPIGNY;
27163;COLLETOT;27500;COLLETOT;
27174;CORNEVILLE SUR RISLE;27500;CORNEVILLE SUR RISLE;
27263;FOURMETOT;27500;FOURMETOT;
27385;MANNEVILLE SUR RISLE;27500;MANNEVILLE SUR RISLE;
27467;PONT AUDEMER;27500;PONT AUDEMER;
27467;PONT AUDEMER;27500;PONT AUDEMER;ST PAUL SUR RISLE
27476;LES PREAUX;27500;LES PREAUX;
27549;ST GERMAIN VILLAGE;27500;ST GERMAIN VILLAGE;
27563;ST MARDS DE BLACARVILLE;27500;ST MARDS DE BLACARVILLE;
27606;ST SYMPHORIEN;27500;ST SYMPHORIEN;
27620;SELLES;27500;SELLES;
27645;TOCQUEVILLE;27500;TOCQUEVILLE;
27655;TOURVILLE SUR PONT AUDEMER;27500;TOURVILLE SUR PONT AUDEMER;
27656;TOUTAINVILLE;27500;TOUTAINVILLE;
27662;TRIQUEVILLE;27500;TRIQUEVILLE;
27025;AUTHEUIL AUTHOUILLET;27490;AUTHEUIL AUTHOUILLET;
27025;AUTHEUIL AUTHOUILLET;27490;AUTHEUIL AUTHOUILLET;AUTHOUILLET
27124;CAILLY SUR EURE;27490;CAILLY SUR EURE;
27191;CLEF VALLEE D EURE;27490;CLEF VALLEE D EURE;LA CROIX ST LEUFROY
27191;CLEF VALLEE D EURE;27490;CLEF VALLEE D EURE;ECARDENVILLE SUR EURE
27191;CLEF VALLEE D EURE;27490;CLEF VALLEE D EURE;FONTAINE HEUDEBOURG
27048;BEAUFICEL EN LYONS;27480;BEAUFICEL EN LYONS;
27066;BEZU LA FORET;27480;BEZU LA FORET;
27094;BOSQUENTIN;27480;BOSQUENTIN;
27245;FLEURY LA FORET;27480;FLEURY LA FORET;
27369;LILLY;27480;LILLY;
27373;LORLEAU;27480;LORLEAU;
27377;LYONS LA FORET;27480;LYONS LA FORET;
27664;LE TRONQUAY;27480;LE TRONQUAY;
27251;FONTAINE L ABBE;27470;FONTAINE L ABBE;
27364;LAUNAY;27470;LAUNAY;
27622;SERQUIGNY;27470;SERQUIGNY;
27008;ALIZAY;27460;ALIZAY;
27348;IGOVILLE;27460;IGOVILLE;
27386;LE MANOIR;27460;LE MANOIR;
27520;ST BENOIT DES OMBRES;27450;ST BENOIT DES OMBRES;
27522;ST CHRISTOPHE SUR CONDE;27450;ST CHRISTOPHE SUR CONDE;
27538;ST ETIENNE L ALLIER;27450;ST ETIENNE L ALLIER;
27542;ST GEORGES DU VIEVRE;27450;ST GEORGES DU VIEVRE;
27550;ST GREGOIRE DU VIEVRE;27450;ST GREGOIRE DU VIEVRE;
27571;ST MARTIN ST FIRMIN;27450;ST MARTIN ST FIRMIN;
27594;ST PIERRE DES IFS;27450;ST PIERRE DES IFS;
27034;BACQUEVILLE;27440;BACQUEVILLE;
27214;ECOUIS;27440;ECOUIS;
27274;GAILLARDBOIS CRESSENVILLE;27440;GAILLARDBOIS CRESSENVILLE;
27346;HOUVILLE EN VEXIN;27440;HOUVILLE EN VEXIN;
27370;LISORS;27440;LISORS;
27407;MESNIL VERCLIVES;27440;MESNIL VERCLIVES;
27649;TOUFFREVILLE;27440;TOUFFREVILLE;
27015;ANDE;27430;ANDE;
27168;CONNELLES;27430;CONNELLES;
27202;DAUBEUF PRES VATTEVILLE;27430;DAUBEUF PRES VATTEVILLE;
27330;HERQUEVILLE;27430;HERQUEVILLE;
27422;MUIDS;27430;MUIDS;
27471;PORTE JOIE;27430;PORTE JOIE;
27537;ST ETIENNE DU VAUVRAY;27430;ST ETIENNE DU VAUVRAY;
27598;ST PIERRE DU VAUVRAY;27430;ST PIERRE DU VAUVRAY;
27673;VATTEVILLE;27430;VATTEVILLE;
27026;AUTHEVERNES;27420;AUTHEVERNES;
27152;CHATEAU SUR EPTE;27420;CHATEAU SUR EPTE;
27213;VEXIN SUR EPTE;27420;VEXIN SUR EPTE;CANTIERS
27213;VEXIN SUR EPTE;27420;VEXIN SUR EPTE;CAHAIGNES
27420;MOUFLAINES;27420;MOUFLAINES;
27490;RICHEVILLE;27420;RICHEVILLE;
27625;SUZAY;27420;SUZAY;
27633;LES THILLIERS EN VEXIN;27420;LES THILLIERS EN VEXIN;
27690;VILLERS EN VEXIN;27420;VILLERS EN VEXIN;
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;BEAUMESNIL
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;LANDEPEREUSE
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;STE MARGUERITE EN OUCHE
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;THEVRAY
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;GRANCHAIN
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;JONQUERETS DE LIVET
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;AJOU
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;GOUTTIERES
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;ST AUBIN DES HAYES
27049;MESNIL EN OUCHE;27410;MESNIL EN OUCHE;ST AUBIN LE GUICHARD
27345;LA HOUSSAYE;27410;LA HOUSSAYE;
27444;LE NOYER EN OUCHE;27410;LE NOYER EN OUCHE;
27003;ACQUIGNY;27400;ACQUIGNY;
27003;ACQUIGNY;27400;ACQUIGNY;LES PLANCHES
27014;AMFREVILLE SUR ITON;27400;AMFREVILLE SUR ITON;
27127;CANAPPEVILLE;27400;CANAPPEVILLE;
27184;CRASVILLE;27400;CRASVILLE;
27321;LA HAYE LE COMTE;27400;LA HAYE LE COMTE;
27322;LA HAYE MALHERBE;27400;LA HAYE MALHERBE;
27332;HEUDEBOUVILLE;27400;HEUDEBOUVILLE;
27335;HEUDREVILLE SUR EURE;27400;HEUDREVILLE SUR EURE;
27339;HONDOUVILLE;27400;HONDOUVILLE;
27342;HOUETTEVILLE;27400;HOUETTEVILLE;
27351;INCARVILLE;27400;INCARVILLE;
27375;LOUVIERS;27400;LOUVIERS;
27403;LE MESNIL JOURDAIN;27400;LE MESNIL JOURDAIN;
27412;MONTAURE;27400;MONTAURE;
27456;PINTERVILLE;27400;PINTERVILLE;
27483;QUATREMARE;27400;QUATREMARE;
27623;SURTAUVILLE;27400;SURTAUVILLE;
27624;SURVILLE;27400;SURVILLE;
27666;LA VACHERIE;27400;LA VACHERIE;
27697;VIRONVAY;27400;VIRONVAY;
27289;LA GOULAFRIERE;27390;LA GOULAFRIERE;
27395;MELICOURT;27390;MELICOURT;
27404;MESNIL ROUSSET;27390;MESNIL ROUSSET;
